data_captura,codigo_composicao,descricao_composicao,unidade_composicao,codigo_item,descricao_item,unidade_item,tipo_item,coeficiente
2026-07-22,02306069,Estaca raiz perfurada na rocha com D = 25 cm - confecção,m,P9824,Servente,h,INSUMO,4.088845381526105
2026-07-22,02306069,Estaca raiz perfurada na rocha com D = 25 cm - confecção,m,M0082,Areia média lavada,m³,INSUMO,0.04212
2026-07-22,02306069,Estaca raiz perfurada na rocha com D = 25 cm - confecção,m,M0424,Cimento Portland CP II - 32 - saco,kg,INSUMO,32.3994
2026-07-22,02306069,Estaca raiz perfurada na rocha com D = 25 cm - confecção,m,M1643,"Coroa de botões esféricos - D = 194 mm (7 5/8"")",un,INSUMO,0.0025
2026-07-22,02306069,Estaca raiz perfurada na rocha com D = 25 cm - confecção,m,M0668,"Martelo de fundo DTH - DN = 152 mm (6"")",un,INSUMO,0.0002
2026-07-22,02306069,Estaca raiz perfurada na rocha com D = 25 cm - confecção,m,M0082,Areia média lavada - Caminhão basculante 10 m³,0.06318,INSUMO,5914647.0
2026-07-22,02306069,Estaca raiz perfurada na rocha com D = 25 cm - confecção,m,M0424,Cimento Portland CP II - 32 - saco - Caminhão carroceria 15 t,0.0324,INSUMO,5914655.0
2026-07-22,02306069,Estaca raiz perfurada na rocha com D = 25 cm - confecção,m,M0082,Areia média lavada - Caminhão basculante 10 m³,tkm,INSUMO,0.06318
2026-07-22,02306069,Estaca raiz perfurada na rocha com D = 25 cm - confecção,m,M0424,Cimento Portland CP II - 32 - saco - Caminhão carroceria 15 t,tkm,INSUMO,0.0324
2026-07-22,02306070,Estaca raiz perfurada na rocha com D = 31 cm - confecção,m,E9750,Bomba de injeção de argamassa com capacidade de 50 l/min,1,INSUMO,0.030120481927710843
2026-07-22,02306070,Estaca raiz perfurada na rocha com D = 31 cm - confecção,m,E9605,Caminhão tanque com capacidade de 6.000 l - 136 kW,0.01,INSUMO,1.3386880856760375
2026-07-22,02306070,Estaca raiz perfurada na rocha com D = 31 cm - confecção,m,E9652,"Compressor de ar portátil de 540,85 l/s (1.146 PCM) - 331,10 kW",1,INSUMO,1.3386880856760375
2026-07-22,02306070,Estaca raiz perfurada na rocha com D = 31 cm - confecção,m,E9754,Grupo gerador - 68 kVA,1,INSUMO,0.040133868808567605
2026-07-22,02306070,Estaca raiz perfurada na rocha com D = 31 cm - confecção,m,E9694,Misturador de argamassa de alta turbulência com capacidade de 220 l - 13 kW,1,INSUMO,0.040133868808567605
2026-07-22,02306070,Estaca raiz perfurada na rocha com D = 31 cm - confecção,m,E9642,Perfuratriz hidráulica sobre esteiras para estaca raiz - 56 kW,1,INSUMO,1.3386880856760375
2026-07-22,02306070,Estaca raiz perfurada na rocha com D = 31 cm - confecção,m,E9071,Transportador manual carrinho de mão com capacidade de 80 l,1,INSUMO,0.11194109772423025
2026-07-22,02306070,Estaca raiz perfurada na rocha com D = 31 cm - confecção,m,P9824,Servente,h,INSUMO,5.46669344042838
2026-07-22,02306070,Estaca raiz perfurada na rocha com D = 31 cm - confecção,m,M0082,Areia média lavada,m³,INSUMO,0.06476
2026-07-22,02306070,Estaca raiz perfurada na rocha com D = 31 cm - confecção,m,M0424,Cimento Portland CP II - 32 - saco,kg,INSUMO,49.8168
2026-07-22,02306070,Estaca raiz perfurada na rocha com D = 31 cm - confecção,m,M1644,"Coroa de botões esféricos - D = 251 mm (9 7/8"")",un,INSUMO,0.0025
2026-07-22,02306070,Estaca raiz perfurada na rocha com D = 31 cm - confecção,m,M0669,"Martelo de fundo DTH - DN = 203 mm (8"")",un,INSUMO,0.0002
2026-07-22,02306070,Estaca raiz perfurada na rocha com D = 31 cm - confecção,m,M0082,Areia média lavada - Caminhão basculante 10 m³,0.09714,INSUMO,5914647.0
2026-07-22,02306070,Estaca raiz perfurada na rocha com D = 31 cm - confecção,m,M0424,Cimento Portland CP II - 32 - saco - Caminhão carroceria 15 t,0.04982,INSUMO,5914655.0
2026-07-22,02306070,Estaca raiz perfurada na rocha com D = 31 cm - confecção,m,M0082,Areia média lavada - Caminhão basculante 10 m³,tkm,INSUMO,0.09714
2026-07-22,02306070,Estaca raiz perfurada na rocha com D = 31 cm - confecção,m,M0424,Cimento Portland CP II - 32 - saco - Caminhão carroceria 15 t,tkm,INSUMO,0.04982
2026-07-22,02306071,Estaca raiz perfurada na rocha com D = 40 cm - confecção,m,E9750,Bomba de injeção de argamassa com capacidade de 50 l/min,1,INSUMO,0.05060240963855422
2026-07-22,02306071,Estaca raiz perfurada na rocha com D = 40 cm - confecção,m,E9605,Caminhão tanque com capacidade de 6.000 l - 136 kW,0.01,INSUMO,2.0080321285140563
2026-07-22,02306071,Estaca raiz perfurada na rocha com D = 40 cm - confecção,m,E9652,"Compressor de ar portátil de 540,85 l/s (1.146 PCM) - 331,10 kW",1,INSUMO,2.0080321285140563
2026-07-22,02306071,Estaca raiz perfurada na rocha com D = 40 cm - confecção,m,E9754,Grupo gerador - 68 kVA,1,INSUMO,0.08190763052208835
2026-07-22,02306071,Estaca raiz perfurada na rocha com D = 40 cm - confecção,m,E9694,Misturador de argamassa de alta turbulência com capacidade de 220 l - 13 kW,1,INSUMO,0.08190763052208835
2026-07-22,02306071,Estaca raiz perfurada na rocha com D = 40 cm - confecção,m,E9642,Perfuratriz hidráulica sobre esteiras para estaca raiz - 56 kW,1,INSUMO,2.0080321285140563
2026-07-22,02306071,Estaca raiz perfurada na rocha com D = 40 cm - confecção,m,E9071,Transportador manual carrinho de mão com capacidade de 80 l,1,INSUMO,0.18636546184738956
2026-07-22,02306071,Estaca raiz perfurada na rocha com D = 40 cm - confecção,m,P9824,Servente,h,INSUMO,8.218493975903614
2026-07-22,02306071,Estaca raiz perfurada na rocha com D = 40 cm - confecção,m,M0082,Areia média lavada,m³,INSUMO,0.10782
2026-07-22,02306071,Estaca raiz perfurada na rocha com D = 40 cm - confecção,m,M0424,Cimento Portland CP II - 32 - saco,kg,INSUMO,82.9356
2026-07-22,02306071,Estaca raiz perfurada na rocha com D = 40 cm - confecção,m,M1645,"Coroa de botões esféricos - D = 305 mm (12"")",un,INSUMO,0.0025
2026-07-22,02306071,Estaca raiz perfurada na rocha com D = 40 cm - confecção,m,M0669,"Martelo de fundo DTH - DN = 203 mm (8"")",un,INSUMO,0.0002
2026-07-22,02306071,Estaca raiz perfurada na rocha com D = 40 cm - confecção,m,M0082,Areia média lavada - Caminhão basculante 10 m³,0.16173,INSUMO,5914647.0
2026-07-22,02306071,Estaca raiz perfurada na rocha com D = 40 cm - confecção,m,M0424,Cimento Portland CP II - 32 - saco - Caminhão carroceria 15 t,0.08294,INSUMO,5914655.0
2026-07-22,02306071,Estaca raiz perfurada na rocha com D = 40 cm - confecção,m,M0082,Areia média lavada - Caminhão basculante 10 m³,tkm,INSUMO,0.16173
2026-07-22,02306071,Estaca raiz perfurada na rocha com D = 40 cm - confecção,m,M0424,Cimento Portland CP II - 32 - saco - Caminhão carroceria 15 t,tkm,INSUMO,0.08294
2026-07-22,02306181,Estaca raiz perfurada na rocha com D = 45 cm - confecção,m,E9750,Bomba de injeção de argamassa com capacidade de 50 l/min,1,INSUMO,0.06385542168674699
2026-07-22,02306181,Estaca raiz perfurada na rocha com D = 45 cm - confecção,m,E9605,Caminhão tanque com capacidade de 6.000 l - 136 kW,0.02,INSUMO,2.0080321285140563
2026-07-22,02306181,Estaca raiz perfurada na rocha com D = 45 cm - confecção,m,E9652,"Compressor de ar portátil de 540,85 l/s (1.146 PCM) - 331,10 kW",1,INSUMO,2.0080321285140563
2026-07-22,02306181,Estaca raiz perfurada na rocha com D = 45 cm - confecção,m,E9754,Grupo gerador - 68 kVA,1,INSUMO,0.11610441767068273
2026-07-22,02306181,Estaca raiz perfurada na rocha com D = 45 cm - confecção,m,E9694,Misturador de argamassa de alta turbulência com capacidade de 220 l - 13 kW,1,INSUMO,0.11610441767068273
2026-07-22,02306181,Estaca raiz perfurada na rocha com D = 45 cm - confecção,m,E9642,Perfuratriz hidráulica sobre esteiras para estaca raiz - 56 kW,1,INSUMO,2.0080321285140563
2026-07-22,02306181,Estaca raiz perfurada na rocha com D = 45 cm - confecção,m,E9071,Transportador manual carrinho de mão com capacidade de 80 l,1,INSUMO,0.2358835341365462
2026-07-22,02306181,Estaca raiz perfurada na rocha com D = 45 cm - confecção,m,P9824,Servente,h,INSUMO,8.268012048192771
2026-07-22,02306181,Estaca raiz perfurada na rocha com D = 45 cm - confecção,m,M0082,Areia média lavada,m³,INSUMO,0.13646
2026-07-22,02306181,Estaca raiz perfurada na rocha com D = 45 cm - confecção,m,M0424,Cimento Portland CP II - 32 - saco,kg,INSUMO,104.9664
2026-07-22,02306181,Estaca raiz perfurada na rocha com D = 45 cm - confecção,m,M1646,"Coroa de botões esféricos - D = 355 mm (14"")",un,INSUMO,0.0025
2026-07-22,02306181,Estaca raiz perfurada na rocha com D = 45 cm - confecção,m,M0669,"Martelo de fundo DTH - DN = 203 mm (8"")",un,INSUMO,0.0002
2026-07-22,02306181,Estaca raiz perfurada na rocha com D = 45 cm - confecção,m,M0082,Areia média lavada - Caminhão basculante 10 m³,0.20469,INSUMO,5914647.0
2026-07-22,02306181,Estaca raiz perfurada na rocha com D = 45 cm - confecção,m,M0424,Cimento Portland CP II - 32 - saco - Caminhão carroceria 15 t,0.10497,INSUMO,5914655.0
2026-07-22,02306181,Estaca raiz perfurada na rocha com D = 45 cm - confecção,m,M0082,Areia média lavada - Caminhão basculante 10 m³,tkm,INSUMO,0.20469
2026-07-22,02306181,Estaca raiz perfurada na rocha com D = 45 cm - confecção,m,M0424,Cimento Portland CP II - 32 - saco - Caminhão carroceria 15 t,tkm,INSUMO,0.10497
2026-07-22,02306062,Estaca raiz perfurada no solo com D = 16 cm - confecção,m,E9750,Bomba de injeção de argamassa com capacidade de 50 l/min,1,INSUMO,0.008031606947269598
2026-07-22,02306062,Estaca raiz perfurada no solo com D = 16 cm - confecção,m,E9605,Caminhão tanque com capacidade de 6.000 l - 136 kW,0.02,INSUMO,0.15647003598810827
2026-07-22,02306062,Estaca raiz perfurada no solo com D = 16 cm - confecção,m,E9754,Grupo gerador - 68 kVA,1,INSUMO,0.00807698325770615
2026-07-22,02306062,Estaca raiz perfurada no solo com D = 16 cm - confecção,m,E9694,Misturador de argamassa de alta turbulência com capacidade de 220 l - 13 kW,1,INSUMO,0.00807698325770615
2026-07-22,02306062,Estaca raiz perfurada no solo com D = 16 cm - confecção,m,E9642,Perfuratriz hidráulica sobre esteiras para estaca raiz - 56 kW,1,INSUMO,0.15647003598810827
2026-07-22,02306062,Estaca raiz perfurada no solo com D = 16 cm - confecção,m,E9071,Transportador manual carrinho de mão com capacidade de 80 l,1,INSUMO,0.02981536535753403
2026-07-22,02306062,Estaca raiz perfurada no solo com D = 16 cm - confecção,m,P9824,Servente,h,INSUMO,0.6556955093099671
2026-07-22,02306062,Estaca raiz perfurada no solo com D = 16 cm - confecção,m,M0082,Areia média lavada,m³,INSUMO,0.01725
2026-07-22,02306062,Estaca raiz perfurada no solo com D = 16 cm - confecção,m,M0424,Cimento Portland CP II - 32 - saco,kg,INSUMO,13.2726
2026-07-22,02306062,Estaca raiz perfurada no solo com D = 16 cm - confecção,m,M2317,"Tubo de revestimento em aço-carbono schedule 40 para estaca raiz - ponteira schedule 80, D = 141,3 mm, peso 24 kg/m",m,INSUMO,0.001
2026-07-22,02306062,Estaca raiz perfurada no solo com D = 16 cm - confecção,m,M0082,Areia média lavada - Caminhão basculante 10 m³,0.02588,INSUMO,5914647.0
2026-07-22,02306062,Estaca raiz perfurada no solo com D = 16 cm - confecção,m,M0424,Cimento Portland CP II - 32 - saco - Caminhão carroceria 15 t,0.01327,INSUMO,5914655.0
2026-07-22,02306062,Estaca raiz perfurada no solo com D = 16 cm - confecção,m,M2317,"Tubo de revestimento em aço-carbono schedule 40 para estaca raiz - ponteira schedule 80, D = 141,3 mm, peso 24 kg/m - Caminhão carroceria 15 t",2e-05,INSUMO,5914655.0
2026-07-22,02306062,Estaca raiz perfurada no solo com D = 16 cm - confecção,m,M0082,Areia média lavada - Caminhão basculante 10 m³,tkm,INSUMO,0.02588
2026-07-22,02306062,Estaca raiz perfurada no solo com D = 16 cm - confecção,m,M0424,Cimento Portland CP II - 32 - saco - Caminhão carroceria 15 t,tkm,INSUMO,0.01327
2026-07-22,02306062,Estaca raiz perfurada no solo com D = 16 cm - confecção,m,M2317,"Tubo de revestimento em aço-carbono schedule 40 para estaca raiz - ponteira schedule 80, D = 141,3 mm, peso 24 kg/m - Caminhão carroceria 15 t",tkm,INSUMO,2e-05
2026-07-22,02306063,Estaca raiz perfurada no solo com D = 20 cm - confecção,m,E9750,Bomba de injeção de argamassa com capacidade de 50 l/min,1,INSUMO,0.012450389794472005
2026-07-22,02306063,Estaca raiz perfurada no solo com D = 20 cm - confecção,m,E9605,Caminhão tanque com capacidade de 6.000 l - 136 kW,0.04,INSUMO,0.1771793054571226
2026-07-22,02306063,Estaca raiz perfurada no solo com D = 20 cm - confecção,m,E9754,Grupo gerador - 68 kVA,1,INSUMO,0.013435506732813607
2026-07-22,02306063,Estaca raiz perfurada no solo com D = 20 cm - confecção,m,E9694,Misturador de argamassa de alta turbulência com capacidade de 220 l - 13 kW,1,INSUMO,0.013435506732813607
2026-07-22,02306063,Estaca raiz perfurada no solo com D = 20 cm - confecção,m,E9642,Perfuratriz hidráulica sobre esteiras para estaca raiz - 56 kW,1,INSUMO,0.1771793054571226
2026-07-22,02306063,Estaca raiz perfurada no solo com D = 20 cm - confecção,m,E9071,Transportador manual carrinho de mão com capacidade de 80 l,1,INSUMO,0.046598157335223246
2026-07-22,02306063,Estaca raiz perfurada no solo com D = 20 cm - confecção,m,P9824,Servente,h,INSUMO,0.7553153791637136
2026-07-22,02306063,Estaca raiz perfurada no solo com D = 20 cm - confecção,m,M0082,Areia média lavada,m³,INSUMO,0.02696
2026-07-22,02306063,Estaca raiz perfurada no solo com D = 20 cm - confecção,m,M0424,Cimento Portland CP II - 32 - saco,kg,INSUMO,20.7372
2026-07-22,02306063,Estaca raiz perfurada no solo com D = 20 cm - confecção,m,M2318,"Tubo de revestimento em aço-carbono schedule 40 para estaca raiz - ponteira schedule 80, D = 168,3 mm, peso 31 kg/m",m,INSUMO,0.001
2026-07-22,02306063,Estaca raiz perfurada no solo com D = 20 cm - confecção,m,M0082,Areia média lavada - Caminhão basculante 10 m³,0.04044,INSUMO,5914647.0
2026-07-22,02306063,Estaca raiz perfurada no solo com D = 20 cm - confecção,m,M0424,Cimento Portland CP II - 32 - saco - Caminhão carroceria 15 t,0.02074,INSUMO,5914655.0
2026-07-22,02306063,Estaca raiz perfurada no solo com D = 20 cm - confecção,m,M2318,"Tubo de revestimento em aço-carbono schedule 40 para estaca raiz - ponteira schedule 80, D = 168,3 mm, peso 31 kg/m - Caminhão carroceria 15 t",3e-05,INSUMO,5914655.0
2026-07-22,02306063,Estaca raiz perfurada no solo com D = 20 cm - confecção,m,M0082,Areia média lavada - Caminhão basculante 10 m³,tkm,INSUMO,0.04044
2026-07-22,02306063,Estaca raiz perfurada no solo com D = 20 cm - confecção,m,M0424,Cimento Portland CP II - 32 - saco - Caminhão carroceria 15 t,tkm,INSUMO,0.02074
2026-07-22,02306063,Estaca raiz perfurada no solo com D = 20 cm - confecção,m,M2318,"Tubo de revestimento em aço-carbono schedule 40 para estaca raiz - ponteira schedule 80, D = 168,3 mm, peso 31 kg/m - Caminhão carroceria 15 t",tkm,INSUMO,3e-05
2026-07-22,02306064,Estaca raiz perfurada no solo com D = 25 cm - confecção,m,E9750,Bomba de injeção de argamassa com capacidade de 50 l/min,1,INSUMO,0.019677353481723503
2026-07-22,02306064,Estaca raiz perfurada no solo com D = 25 cm - confecção,m,E9605,Caminhão tanque com capacidade de 6.000 l - 136 kW,0.04,INSUMO,0.20420665713702266
2026-07-22,02306064,Estaca raiz perfurada no solo com D = 25 cm - confecção,m,E9754,Grupo gerador - 68 kVA,1,INSUMO,0.0230794363896263
2026-07-22,02306064,Estaca raiz perfurada no solo com D = 25 cm - confecção,m,E9694,Misturador de argamassa de alta turbulência com capacidade de 220 l - 13 kW,1,INSUMO,0.0230794363896263
2026-07-22,02306064,Estaca raiz perfurada no solo com D = 25 cm - confecção,m,E9642,Perfuratriz hidráulica sobre esteiras para estaca raiz - 56 kW,1,INSUMO,0.20420665713702266
2026-07-22,02306064,Estaca raiz perfurada no solo com D = 25 cm - confecção,m,E9071,Transportador manual carrinho de mão com capacidade de 80 l,1,INSUMO,0.07277925260363487
2026-07-22,02306064,Estaca raiz perfurada no solo com D = 25 cm - confecção,m,P9824,Servente,h,INSUMO,0.8896058811517255
2026-07-22,02306064,Estaca raiz perfurada no solo com D = 25 cm - confecção,m,M0082,Areia média lavada,m³,INSUMO,0.04212
2026-07-22,02306064,Estaca raiz perfurada no solo com D = 25 cm - confecção,m,M0424,Cimento Portland CP II - 32 - saco,kg,INSUMO,32.3994
2026-07-22,02306064,Estaca raiz perfurada no solo com D = 25 cm - confecção,m,M2319,"Tubo de revestimento em aço-carbono schedule 40 para estaca raiz - ponteira schedule 80, D = 219,1 mm, peso 47 kg/m",m,INSUMO,0.001
2026-07-22,02306064,Estaca raiz perfurada no solo com D = 25 cm - confecção,m,M0082,Areia média lavada - Caminhão basculante 10 m³,0.06318,INSUMO,5914647.0
2026-07-22,02306064,Estaca raiz perfurada no solo com D = 25 cm - confecção,m,M0424,Cimento Portland CP II - 32 - saco - Caminhão carroceria 15 t,0.0324,INSUMO,5914655.0
2026-07-22,02306064,Estaca raiz perfurada no solo com D = 25 cm - confecção,m,M2319,"Tubo de revestimento em aço-carbono schedule 40 para estaca raiz - ponteira schedule 80, D = 219,1 mm, peso 47 kg/m - Caminhão carroceria 15 t",5e-05,INSUMO,5914655.0
2026-07-22,02306064,Estaca raiz perfurada no solo com D = 25 cm - confecção,m,M0082,Areia média lavada - Caminhão basculante 10 m³,tkm,INSUMO,0.06318
2026-07-22,02306064,Estaca raiz perfurada no solo com D = 25 cm - confecção,m,M0424,Cimento Portland CP II - 32 - saco - Caminhão carroceria 15 t,tkm,INSUMO,0.0324
2026-07-22,02306064,Estaca raiz perfurada no solo com D = 25 cm - confecção,m,M2319,"Tubo de revestimento em aço-carbono schedule 40 para estaca raiz - ponteira schedule 80, D = 219,1 mm, peso 47 kg/m - Caminhão carroceria 15 t",tkm,INSUMO,5e-05
2026-07-22,02306065,Estaca raiz perfurada no solo com D = 31 cm - confecção,m,E9750,Bomba de injeção de argamassa com capacidade de 50 l/min,1,INSUMO,0.030120481927710843
2026-07-22,02306065,Estaca raiz perfurada no solo com D = 31 cm - confecção,m,E9605,Caminhão tanque com capacidade de 6.000 l - 136 kW,0.06,INSUMO,0.24588148512417013
2026-07-22,02306065,Estaca raiz perfurada no solo com D = 31 cm - confecção,m,E9754,Grupo gerador - 68 kVA,1,INSUMO,0.04012785837226457
2026-07-22,02306065,Estaca raiz perfurada no solo com D = 31 cm - confecção,m,E9694,Misturador de argamassa de alta turbulência com capacidade de 220 l - 13 kW,1,INSUMO,0.04012785837226457
2026-07-22,02306065,Estaca raiz perfurada no solo com D = 31 cm - confecção,m,E9642,Perfuratriz hidráulica sobre esteiras para estaca raiz - 56 kW,1,INSUMO,0.24588148512417013
2026-07-22,02306065,Estaca raiz perfurada no solo com D = 31 cm - confecção,m,E9071,Transportador manual carrinho de mão com capacidade de 80 l,1,INSUMO,0.11193754610277845
2026-07-22,02306065,Estaca raiz perfurada no solo com D = 31 cm - confecção,m,P9824,Servente,h,INSUMO,1.095463486599459
2026-07-22,02306065,Estaca raiz perfurada no solo com D = 31 cm - confecção,m,M0082,Areia média lavada,m³,INSUMO,0.06476
2026-07-22,02306065,Estaca raiz perfurada no solo com D = 31 cm - confecção,m,M0424,Cimento Portland CP II - 32 - saco,kg,INSUMO,49.8168
2026-07-22,02306065,Estaca raiz perfurada no solo com D = 31 cm - confecção,m,M2320,"Tubo de revestimento em aço-carbono schedule 40 para estaca raiz - ponteira schedule 80, D = 273,0 mm, peso 67 kg/m",m,INSUMO,0.001
2026-07-22,02306065,Estaca raiz perfurada no solo com D = 31 cm - confecção,m,M0082,Areia média lavada - Caminhão basculante 10 m³,0.09714,INSUMO,5914647.0
2026-07-22,02306065,Estaca raiz perfurada no solo com D = 31 cm - confecção,m,M0424,Cimento Portland CP II - 32 - saco - Caminhão carroceria 15 t,0.04982,INSUMO,5914655.0
2026-07-22,02306065,Estaca raiz perfurada no solo com D = 31 cm - confecção,m,M2320,"Tubo de revestimento em aço-carbono schedule 40 para estaca raiz - ponteira schedule 80, D = 273,0 mm, peso 67 kg/m - Caminhão carroceria 15 t",7e-05,INSUMO,5914655.0
2026-07-22,02306065,Estaca raiz perfurada no solo com D = 31 cm - confecção,m,M0082,Areia média lavada - Caminhão basculante 10 m³,tkm,INSUMO,0.09714
2026-07-22,02306065,Estaca raiz perfurada no solo com D = 31 cm - confecção,m,M0424,Cimento Portland CP II - 32 - saco - Caminhão carroceria 15 t,tkm,INSUMO,0.04982
2026-07-22,02306065,Estaca raiz perfurada no solo com D = 31 cm - confecção,m,M2320,"Tubo de revestimento em aço-carbono schedule 40 para estaca raiz - ponteira schedule 80, D = 273,0 mm, peso 67 kg/m - Caminhão carroceria 15 t",tkm,INSUMO,7e-05
2026-07-22,02306066,Estaca raiz perfurada no solo com D = 40 cm - confecção,m,E9750,Bomba de injeção de argamassa com capacidade de 50 l/min,1,INSUMO,0.050608750792644264
2026-07-22,02306066,Estaca raiz perfurada no solo com D = 40 cm - confecção,m,E9605,Caminhão tanque com capacidade de 6.000 l - 136 kW,0.07,INSUMO,0.31705770450221943
2026-07-22,02306066,Estaca raiz perfurada no solo com D = 40 cm - confecção,m,E9754,Grupo gerador - 68 kVA,1,INSUMO,0.08189917564996829
2026-07-22,02306066,Estaca raiz perfurada no solo com D = 40 cm - confecção,m,E9694,Misturador de argamassa de alta turbulência com capacidade de 220 l - 13 kW,1,INSUMO,0.08189917564996829
2026-07-22,02306066,Estaca raiz perfurada no solo com D = 40 cm - confecção,m,E9642,Perfuratriz hidráulica sobre esteiras para estaca raiz - 56 kW,1,INSUMO,0.31705770450221943
2026-07-22,02306066,Estaca raiz perfurada no solo com D = 40 cm - confecção,m,E9071,Transportador manual carrinho de mão com capacidade de 80 l,1,INSUMO,0.18636651870640455
2026-07-22,02306066,Estaca raiz perfurada no solo com D = 40 cm - confecção,m,P9824,Servente,h,INSUMO,1.454597336715282
2026-07-22,02306066,Estaca raiz perfurada no solo com D = 40 cm - confecção,m,M0082,Areia média lavada,m³,INSUMO,0.10782
2026-07-22,02306066,Estaca raiz perfurada no solo com D = 40 cm - confecção,m,M0424,Cimento Portland CP II - 32 - saco,kg,INSUMO,82.9356
2026-07-22,02306066,Estaca raiz perfurada no solo com D = 40 cm - confecção,m,M2321,"Tubo de revestimento em aço-carbono schedule 40 para estaca raiz - ponteira schedule 80, D = 323,8 mm, peso 90 kg/m",m,INSUMO,0.001
2026-07-22,02306066,Estaca raiz perfurada no solo com D = 40 cm - confecção,m,M0082,Areia média lavada - Caminhão basculante 10 m³,0.16173,INSUMO,5914647.0
2026-07-22,02306066,Estaca raiz perfurada no solo com D = 40 cm - confecção,m,M0424,Cimento Portland CP II - 32 - saco - Caminhão carroceria 15 t,0.08294,INSUMO,5914655.0
2026-07-22,02306066,Estaca raiz perfurada no solo com D = 40 cm - confecção,m,M2321,"Tubo de revestimento em aço-carbono schedule 40 para estaca raiz - ponteira schedule 80, D = 323,8 mm, peso 90 kg/m - Caminhão carroceria 15 t",9e-05,INSUMO,5914655.0
2026-07-22,02306066,Estaca raiz perfurada no solo com D = 40 cm - confecção,m,M0082,Areia média lavada - Caminhão basculante 10 m³,tkm,INSUMO,0.16173
2026-07-22,02306066,Estaca raiz perfurada no solo com D = 40 cm - confecção,m,M0424,Cimento Portland CP II - 32 - saco - Caminhão carroceria 15 t,tkm,INSUMO,0.08294
2026-07-22,02306066,Estaca raiz perfurada no solo com D = 40 cm - confecção,m,M2321,"Tubo de revestimento em aço-carbono schedule 40 para estaca raiz - ponteira schedule 80, D = 323,8 mm, peso 90 kg/m - Caminhão carroceria 15 t",tkm,INSUMO,9e-05
2026-07-22,02306180,Estaca raiz perfurada no solo com D = 45 cm - confecção,m,E9750,Bomba de injeção de argamassa com capacidade de 50 l/min,1,INSUMO,0.06385542168674699
2026-07-22,02306180,Estaca raiz perfurada no solo com D = 45 cm - confecção,m,E9605,Caminhão tanque com capacidade de 6.000 l - 136 kW,0.1,INSUMO,0.3273965426925092
2026-07-22,02306180,Estaca raiz perfurada no solo com D = 45 cm - confecção,m,E9754,Grupo gerador - 68 kVA,1,INSUMO,0.11609481403876377
2026-07-22,02306180,Estaca raiz perfurada no solo com D = 45 cm - confecção,m,E9694,Misturador de argamassa de alta turbulência com capacidade de 220 l - 13 kW,1,INSUMO,0.11609481403876377
2026-07-22,02306180,Estaca raiz perfurada no solo com D = 45 cm - confecção,m,E9642,Perfuratriz hidráulica sobre esteiras para estaca raiz - 56 kW,1,INSUMO,0.3273965426925092
2026-07-22,02306180,Estaca raiz perfurada no solo com D = 45 cm - confecção,m,E9071,Transportador manual carrinho de mão com capacidade de 80 l,1,INSUMO,0.23587611314824516
2026-07-22,02306180,Estaca raiz perfurada no solo com D = 45 cm - confecção,m,P9824,Servente,h,INSUMO,1.5454622839182819
2026-07-22,02306180,Estaca raiz perfurada no solo com D = 45 cm - confecção,m,M0082,Areia média lavada,m³,INSUMO,0.13646
2026-07-22,02306180,Estaca raiz perfurada no solo com D = 45 cm - confecção,m,M0424,Cimento Portland CP II - 32 - saco,kg,INSUMO,104.9664
2026-07-22,02306180,Estaca raiz perfurada no solo com D = 45 cm - confecção,m,M2322,"Tubo de revestimento em aço-carbono schedule 40 para estaca raiz - ponteira schedule 80, D = 406,0 mm, peso 143 kg/m",m,INSUMO,0.001
2026-07-22,02306180,Estaca raiz perfurada no solo com D = 45 cm - confecção,m,M0082,Areia média lavada - Caminhão basculante 10 m³,0.20469,INSUMO,5914647.0
2026-07-22,02306180,Estaca raiz perfurada no solo com D = 45 cm - confecção,m,M0424,Cimento Portland CP II - 32 - saco - Caminhão carroceria 15 t,0.10497,INSUMO,5914655.0
2026-07-22,02306180,Estaca raiz perfurada no solo com D = 45 cm - confecção,m,M2322,"Tubo de revestimento em aço-carbono schedule 40 para estaca raiz - ponteira schedule 80, D = 406,0 mm, peso 143 kg/m - Caminhão carroceria 15 t",0.00014,INSUMO,5914655.0
2026-07-22,02306180,Estaca raiz perfurada no solo com D = 45 cm - confecção,m,M0082,Areia média lavada - Caminhão basculante 10 m³,tkm,INSUMO,0.20469
2026-07-22,02306180,Estaca raiz perfurada no solo com D = 45 cm - confecção,m,M0424,Cimento Portland CP II - 32 - saco - Caminhão carroceria 15 t,tkm,INSUMO,0.10497
2026-07-22,02306180,Estaca raiz perfurada no solo com D = 45 cm - confecção,m,M2322,"Tubo de revestimento em aço-carbono schedule 40 para estaca raiz - ponteira schedule 80, D = 406,0 mm, peso 143 kg/m - Caminhão carroceria 15 t",tkm,INSUMO,0.00014
2026-07-22,02306009,Estaca Strauss D = 25 cm - confecção,m,E9726,Bate-estaca Strauss - 15 kW,1,INSUMO,0.16050874852933858
2026-07-22,02306009,Estaca Strauss D = 25 cm - confecção,m,P9824,Servente,h,INSUMO,0.32101749705867716
2026-07-22,02306010,Estaca Strauss D = 32 cm - confecção,m,E9726,Bate-estaca Strauss - 15 kW,1,INSUMO,0.20001160067283902
2026-07-22,02306010,Estaca Strauss D = 32 cm - confecção,m,P9824,Servente,h,INSUMO,0.40002320134567804
