data_captura,codigo_insumo,descricao_insumo,unidade,preco_mediano,uf,data_referencia,desonerado
2026-06-13,Cesta Básica,,0,0.0,ES,2026-01,True
2026-06-13,Assistência Médica,,6.64,714669.0,ES,2026-01,True
2026-06-13,Seguro de Vida,,0.46,49208.0,ES,2026-01,True
2026-06-13,Desgaste Orgânico,,0,0.0,ES,2026-01,True
2026-06-13,Adicional de Confinamento,,0,0.0,ES,2026-01,True
2026-06-13,Total Encargos Adicionais,,7.1,763877.0,ES,2026-01,True
2026-06-13,Encargos Totais,,166.3598,17914457.0,ES,2026-01,True
2026-06-13,Custo Total,,UN,286829.0,ES,2026-01,True
2026-06-13,Código,Descrição,Unidade,0.0,ES,2026-01,True
2026-06-13,P9803,Almoxarife - mensalista,mês,32516.0,ES,2026-01,True
2026-06-13,Encargos Sociais e Trabalhistas - janeiro/2026,,%,,ES,2026-01,True
2026-06-13,Grupo A - Encargos Sociais,,UN,,ES,2026-01,True
2026-06-13,Previdência Social,,10,,ES,2026-01,True
2026-06-13,FGTS,,8,,ES,2026-01,True
2026-06-13,Salário Educação,,2.5,,ES,2026-01,True
2026-06-13,SESC ou SESI,,1.5,,ES,2026-01,True
2026-06-13,SENAI / SEBRAE,,1.6,,ES,2026-01,True
2026-06-13,INCRA,,0.2,,ES,2026-01,True
2026-06-13,Seguro Contra Risco e Acidente de Trabalho,,3,,ES,2026-01,True
2026-06-13,SECONCI,,1.05,,ES,2026-01,True
2026-06-13,FAE - Financiamento de Aposentadoria Especial,,0,,ES,2026-01,True
2026-06-13,Total Grupo A,,27.85,,ES,2026-01,True
2026-06-13,Grupo B - Encargos Trabalhistas,,UN,,ES,2026-01,True
2026-06-13,Repouso Semanal Remunerado - Domingos,,0,,ES,2026-01,True
2026-06-13,Feriados,,0,,ES,2026-01,True
2026-06-13,Férias Gozadas + 1/3,,7.68432804,,ES,2026-01,True
2026-06-13,Auxílio Enfermidade,,0.96450889,,ES,2026-01,True
2026-06-13,Auxílio Acidente de Trabalho,,0.04410547,,ES,2026-01,True
2026-06-13,Licença Paternidade,,0.07727167,,ES,2026-01,True
2026-06-13,13° Salário,,9.24421117,,ES,2026-01,True
2026-06-13,Faltas Justificadas,,0.74295111,,ES,2026-01,True
2026-06-13,Férias sobre Licença Maternidade,,0.01997536,,ES,2026-01,True
2026-06-13,Reciclagem Tecnológica,,0,,ES,2026-01,True
2026-06-13,Total Grupo B,,18.7773517,,ES,2026-01,True
2026-06-13,Grupo C - Verbas Rescisórias,,UN,,ES,2026-01,True
2026-06-13,Aviso Prévio Indenizado,,3.3890059,,ES,2026-01,True
2026-06-13,Aviso Prévio Trabalhado,,0.08558135,,ES,2026-01,True
2026-06-13,Férias Indenizadas + 1/3,,4.64128684,,ES,2026-01,True
2026-06-13,Depósito por Rescisão Sem Justa Causa,,3.80087525,,ES,2026-01,True
2026-06-13,Indenização Adicional,,0.92868888,,ES,2026-01,True
2026-06-13,Total Grupo C,,12.84543823,,ES,2026-01,True
2026-06-13,Grupo D - Verbas Rescisórias,,UN,,ES,2026-01,True
2026-06-13,Reincidência de A sobre B,,4.30507133,,ES,2026-01,True
2026-06-13,Reincidência de A sobre Aviso Prévio Trabalhado + Reincidência de FGTS sobre Aviso Prévio Indenizado,,0.29495488,,ES,2026-01,True
2026-06-13,Total Grupo D,,4.60002621,,ES,2026-01,True
2026-06-13,Total Encargos Sociais e Trabalhistas - janeiro/2026,,64.07,,ES,2026-01,True
2026-06-13,Periculosidade/Insalubridade,,%,0.0,ES,2026-01,True
2026-06-13,Total Periculosidade/Insalubridade,,0,0.0,ES,2026-01,True
2026-06-13,Encargos Sociais e Trabalhistas - Média Móvel,,%,0.0,ES,2026-01,True
2026-06-13,Encargos Sociais e Trabalhistas - Média Móvel - Sobre Salário,,63.97,208004852.0,ES,2026-01,True
2026-06-13,Encargos Sociais e Trabalhistas - Média Móvel - Sobre Periculosidade/Insalubridade,,63.97,0.0,ES,2026-01,True
2026-06-13,Total Encargos Sociais e Trabalhistas - Média Móvel,,63.97,208004852.0,ES,2026-01,True
2026-06-13,Encargos Complementares,,%,0.0,ES,2026-01,True
2026-06-13,Alimentação,,26.97,876915598.0,ES,2026-01,True
2026-06-13,EPI,,1.93,62806596.0,ES,2026-01,True
2026-06-13,Ferramenta,,0,0.0,ES,2026-01,True
2026-06-13,Transporte,,5.82,18939913.0,ES,2026-01,True
2026-06-13,Consulta Ocupacional,,0.27,8769053.0,ES,2026-01,True
2026-06-13,Total Encargos Complementares,,34.99,1137890377.0,ES,2026-01,True
2026-06-13,Encargos Adicionais,,%,0.0,ES,2026-01,True
2026-06-13,Cesta Básica,,0,0.0,ES,2026-01,True
2026-06-13,Assistência Médica,,4.01,13042.0,ES,2026-01,True
2026-06-13,Seguro de Vida,,0.28,898.0,ES,2026-01,True
2026-06-13,Desgaste Orgânico,,0,0.0,ES,2026-01,True
2026-06-13,Adicional de Confinamento,,0,0.0,ES,2026-01,True
2026-06-13,Total Encargos Adicionais,,4.29,1394.0,ES,2026-01,True
2026-06-13,Encargos Totais,,103.2519,3357338897.0,ES,2026-01,True
2026-06-13,Custo Total,,UN,66089387.0,ES,2026-01,True
2026-06-13,Código,Descrição,Unidade,0.0,ES,2026-01,True
2026-06-13,P9813,Almoxarife,h,1478.0,ES,2026-01,True
2026-06-13,Encargos Sociais e Trabalhistas - janeiro/2026,,%,,ES,2026-01,True
2026-06-13,Grupo A - Encargos Sociais,,UN,,ES,2026-01,True
2026-06-13,Previdência Social,,10,,ES,2026-01,True
2026-06-13,FGTS,,8,,ES,2026-01,True
2026-06-13,Salário Educação,,2.5,,ES,2026-01,True
2026-06-13,SESC ou SESI,,1.5,,ES,2026-01,True
2026-06-13,SENAI / SEBRAE,,1.6,,ES,2026-01,True
2026-06-13,INCRA,,0.2,,ES,2026-01,True
2026-06-13,Seguro Contra Risco e Acidente de Trabalho,,3,,ES,2026-01,True
2026-06-13,SECONCI,,1.05,,ES,2026-01,True
2026-06-13,FAE - Financiamento de Aposentadoria Especial,,0,,ES,2026-01,True
2026-06-13,Total Grupo A,,27.85,,ES,2026-01,True
2026-06-13,Grupo B - Encargos Trabalhistas,,UN,,ES,2026-01,True
2026-06-13,Repouso Semanal Remunerado - Domingos,,18.78357187,,ES,2026-01,True
2026-06-13,Feriados,,5.19940681,,ES,2026-01,True
2026-06-13,Férias Gozadas + 1/3,,7.68432804,,ES,2026-01,True
2026-06-13,Auxílio Enfermidade,,0.96450889,,ES,2026-01,True
2026-06-13,Auxílio Acidente de Trabalho,,0.04410547,,ES,2026-01,True
2026-06-13,Licença Paternidade,,0.07727167,,ES,2026-01,True
2026-06-13,13° Salário,,9.24421117,,ES,2026-01,True
2026-06-13,Faltas Justificadas,,0.74295111,,ES,2026-01,True
2026-06-13,Férias sobre Licença Maternidade,,0.01997536,,ES,2026-01,True
2026-06-13,Reciclagem Tecnológica,,0,,ES,2026-01,True
2026-06-13,Total Grupo B,,42.76033038,,ES,2026-01,True
2026-06-13,Grupo C - Verbas Rescisórias,,UN,,ES,2026-01,True
2026-06-13,Aviso Prévio Indenizado,,3.3890059,,ES,2026-01,True
2026-06-13,Aviso Prévio Trabalhado,,0.08558135,,ES,2026-01,True
2026-06-13,Férias Indenizadas + 1/3,,4.64128684,,ES,2026-01,True
2026-06-13,Depósito por Rescisão Sem Justa Causa,,4.56833057,,ES,2026-01,True
2026-06-13,Indenização Adicional,,0.92868888,,ES,2026-01,True
2026-06-13,Total Grupo C,,13.61289355,,ES,2026-01,True
2026-06-13,Grupo D - Verbas Rescisórias,,UN,,ES,2026-01,True
2026-06-13,Reincidência de A sobre B,,10.98433089,,ES,2026-01,True
2026-06-13,Reincidência de A sobre Aviso Prévio Trabalhado + Reincidência de FGTS sobre Aviso Prévio Indenizado,,0.29495488,,ES,2026-01,True
2026-06-13,Total Grupo D,,11.27928577,,ES,2026-01,True
2026-06-13,Total Encargos Sociais e Trabalhistas - janeiro/2026,,95.5,,ES,2026-01,True
2026-06-13,Periculosidade/Insalubridade,,%,0.0,ES,2026-01,True
2026-06-13,Total Periculosidade/Insalubridade,,0,0.0,ES,2026-01,True
2026-06-13,Encargos Sociais e Trabalhistas - Média Móvel,,%,0.0,ES,2026-01,True
2026-06-13,Encargos Sociais e Trabalhistas - Média Móvel - Sobre Salário,,94.48,13964144.0,ES,2026-01,True
2026-06-13,Encargos Sociais e Trabalhistas - Média Móvel - Sobre Periculosidade/Insalubridade,,94.48,0.0,ES,2026-01,True
2026-06-13,Total Encargos Sociais e Trabalhistas - Média Móvel,,94.48,13964144.0,ES,2026-01,True
2026-06-13,Encargos Complementares,,%,0.0,ES,2026-01,True
2026-06-13,Alimentação,,32.51,480528.0,ES,2026-01,True
2026-06-13,EPI,,2.33,344165.0,ES,2026-01,True
2026-06-13,Ferramenta,,0,0.0,ES,2026-01,True
2026-06-13,Transporte,,7.02,103786.0,ES,2026-01,True
2026-06-13,Consulta Ocupacional,,0.33,48052.0,ES,2026-01,True
2026-06-13,Total Encargos Complementares,,42.19,6235357.0,ES,2026-01,True
2026-06-13,Encargos Adicionais,,%,0.0,ES,2026-01,True
2026-06-13,Cesta Básica,,0,0.0,ES,2026-01,True
2026-06-13,Assistência Médica,,4.84,714669.0,ES,2026-01,True
2026-06-13,Seguro de Vida,,0.33,49208.0,ES,2026-01,True
2026-06-13,Desgaste Orgânico,,0,0.0,ES,2026-01,True
2026-06-13,Adicional de Confinamento,,0,0.0,ES,2026-01,True
2026-06-13,Total Encargos Adicionais,,5.17,763877.0,ES,2026-01,True
2026-06-13,Encargos Totais,,141.8361,20963378.0,ES,2026-01,True
2026-06-13,Custo Total,,UN,357433.0,ES,2026-01,True
2026-06-13,Código,Descrição,Unidade,0.0,ES,2026-01,True
2026-06-13,P9804,Apontador - mensalista,mês,19943284.0,ES,2026-01,True
2026-06-13,Encargos Sociais e Trabalhistas - janeiro/2026,,%,,ES,2026-01,True
2026-06-13,Grupo A - Encargos Sociais,,UN,,ES,2026-01,True
2026-06-13,Previdência Social,,10,,ES,2026-01,True
2026-06-13,FGTS,,8,,ES,2026-01,True
2026-06-13,Salário Educação,,2.5,,ES,2026-01,True
2026-06-13,SESC ou SESI,,1.5,,ES,2026-01,True
2026-06-13,SENAI / SEBRAE,,1.6,,ES,2026-01,True
2026-06-13,INCRA,,0.2,,ES,2026-01,True
2026-06-13,Seguro Contra Risco e Acidente de Trabalho,,3,,ES,2026-01,True
2026-06-13,SECONCI,,1,,ES,2026-01,True
2026-06-13,FAE - Financiamento de Aposentadoria Especial,,0,,ES,2026-01,True
2026-06-13,Total Grupo A,,27.8,,ES,2026-01,True
2026-06-13,Grupo B - Encargos Trabalhistas,,UN,,ES,2026-01,True
2026-06-13,Repouso Semanal Remunerado - Domingos,,0,,ES,2026-01,True
2026-06-13,Feriados,,0,,ES,2026-01,True
2026-06-13,Férias Gozadas + 1/3,,6.5460662,,ES,2026-01,True
2026-06-13,Auxílio Enfermidade,,0.96690997,,ES,2026-01,True
2026-06-13,Auxílio Acidente de Trabalho,,0.0441091,,ES,2026-01,True
2026-06-13,Licença Paternidade,,0.07335479,,ES,2026-01,True
2026-06-13,13° Salário,,9.24497251,,ES,2026-01,True
2026-06-13,Faltas Justificadas,,0.7430123,,ES,2026-01,True
2026-06-13,Férias sobre Licença Maternidade,,0.02980163,,ES,2026-01,True
2026-06-13,Reciclagem Tecnológica,,0,,ES,2026-01,True
2026-06-13,Total Grupo B,,17.64822649,,ES,2026-01,True
2026-06-13,Grupo C - Verbas Rescisórias,,UN,,ES,2026-01,True
2026-06-13,Aviso Prévio Indenizado,,4.22054318,,ES,2026-01,True
2026-06-13,Aviso Prévio Trabalhado,,0.10657986,,ES,2026-01,True
2026-06-13,Férias Indenizadas + 1/3,,5.78056381,,ES,2026-01,True
2026-06-13,Depósito por Rescisão Sem Justa Causa,,3.76474325,,ES,2026-01,True
2026-06-13,Indenização Adicional,,0.92876537,,ES,2026-01,True
2026-06-13,Total Grupo C,,14.80119547,,ES,2026-01,True
2026-06-13,Grupo D - Verbas Rescisórias,,UN,,ES,2026-01,True
2026-06-13,Reincidência de A sobre B,,3.98170971,,ES,2026-01,True
2026-06-13,Reincidência de A sobre Aviso Prévio Trabalhado + Reincidência de FGTS sobre Aviso Prévio Indenizado,,0.36727266,,ES,2026-01,True
2026-06-13,Total Grupo D,,4.34898237,,ES,2026-01,True
2026-06-13,Total Encargos Sociais e Trabalhistas - janeiro/2026,,64.6,,ES,2026-01,True
2026-06-13,Periculosidade/Insalubridade,,%,0.0,ES,2026-01,True
2026-06-13,Total Periculosidade/Insalubridade,,0,0.0,ES,2026-01,True
2026-06-13,Encargos Sociais e Trabalhistas - Média Móvel,,%,0.0,ES,2026-01,True
2026-06-13,Encargos Sociais e Trabalhistas - Média Móvel - Sobre Salário,,64.38,1283948624.0,ES,2026-01,True
2026-06-13,Encargos Sociais e Trabalhistas - Média Móvel - Sobre Periculosidade/Insalubridade,,64.38,0.0,ES,2026-01,True
2026-06-13,Total Encargos Sociais e Trabalhistas - Média Móvel,,64.38,1283948624.0,ES,2026-01,True
2026-06-13,Encargos Complementares,,%,0.0,ES,2026-01,True
2026-06-13,Alimentação,,43.97,876915598.0,ES,2026-01,True
2026-06-13,EPI,,3.44,6863215.0,ES,2026-01,True
2026-06-13,Ferramenta,,0,0.0,ES,2026-01,True
2026-06-13,Transporte,,9.5,18939913.0,ES,2026-01,True
2026-06-13,Consulta Ocupacional,,0.55,10920655.0,ES,2026-01,True
2026-06-13,Total Encargos Complementares,,57.46,1145867533.0,ES,2026-01,True
2026-06-13,Encargos Adicionais,,%,0.0,ES,2026-01,True
2026-06-13,Cesta Básica,,0,0.0,ES,2026-01,True
2026-06-13,Assistência Médica,,6.54,13042.0,ES,2026-01,True
2026-06-13,Seguro de Vida,,0.45,898.0,ES,2026-01,True
2026-06-13,Desgaste Orgânico,,0,0.0,ES,2026-01,True
2026-06-13,Adicional de Confinamento,,0,0.0,ES,2026-01,True
2026-06-13,Total Encargos Adicionais,,6.99,1394.0,ES,2026-01,True
2026-06-13,Encargos Totais,,128.8261,2569216157.0,ES,2026-01,True
2026-06-13,Custo Total,,UN,45635438.0,ES,2026-01,True
2026-06-13,Código,Descrição,Unidade,0.0,ES,2026-01,True
2026-06-13,P9817,Apontador,h,90651.0,ES,2026-01,True
2026-06-13,Encargos Sociais e Trabalhistas - janeiro/2026,,%,,ES,2026-01,True
2026-06-13,Grupo A - Encargos Sociais,,UN,,ES,2026-01,True
2026-06-13,Previdência Social,,10,,ES,2026-01,True
2026-06-13,FGTS,,8,,ES,2026-01,True
2026-06-13,Salário Educação,,2.5,,ES,2026-01,True
2026-06-13,SESC ou SESI,,1.5,,ES,2026-01,True
2026-06-13,SENAI / SEBRAE,,1.6,,ES,2026-01,True
2026-06-13,INCRA,,0.2,,ES,2026-01,True
2026-06-13,Seguro Contra Risco e Acidente de Trabalho,,3,,ES,2026-01,True
2026-06-13,SECONCI,,1,,ES,2026-01,True
2026-06-13,FAE - Financiamento de Aposentadoria Especial,,0,,ES,2026-01,True
2026-06-13,Total Grupo A,,27.8,,ES,2026-01,True
2026-06-13,Grupo B - Encargos Trabalhistas,,UN,,ES,2026-01,True
2026-06-13,Repouso Semanal Remunerado - Domingos,,18.63801352,,ES,2026-01,True
2026-06-13,Feriados,,5.15850231,,ES,2026-01,True
2026-06-13,Férias Gozadas + 1/3,,6.5460662,,ES,2026-01,True
2026-06-13,Auxílio Enfermidade,,0.96690997,,ES,2026-01,True
2026-06-13,Auxílio Acidente de Trabalho,,0.0441091,,ES,2026-01,True
2026-06-13,Licença Paternidade,,0.07335479,,ES,2026-01,True
2026-06-13,13° Salário,,9.24497251,,ES,2026-01,True
2026-06-13,Faltas Justificadas,,0.7430123,,ES,2026-01,True
2026-06-13,Férias sobre Licença Maternidade,,0.02980163,,ES,2026-01,True
2026-06-13,Reciclagem Tecnológica,,0,,ES,2026-01,True
2026-06-13,Total Grupo B,,41.44474233,,ES,2026-01,True
2026-06-13,Grupo C - Verbas Rescisórias,,UN,,ES,2026-01,True
2026-06-13,Aviso Prévio Indenizado,,4.22054318,,ES,2026-01,True
2026-06-13,Aviso Prévio Trabalhado,,0.10657986,,ES,2026-01,True
2026-06-13,Férias Indenizadas + 1/3,,5.78056381,,ES,2026-01,True
2026-06-13,Depósito por Rescisão Sem Justa Causa,,4.52623175,,ES,2026-01,True
2026-06-13,Indenização Adicional,,0.92876537,,ES,2026-01,True
2026-06-13,Total Grupo C,,15.56268398,,ES,2026-01,True
2026-06-13,Grupo D - Verbas Rescisórias,,UN,,ES,2026-01,True
2026-06-13,Reincidência de A sobre B,,10.59714112,,ES,2026-01,True
2026-06-13,Reincidência de A sobre Aviso Prévio Trabalhado + Reincidência de FGTS sobre Aviso Prévio Indenizado,,0.36727266,,ES,2026-01,True
2026-06-13,Total Grupo D,,10.96441377,,ES,2026-01,True
2026-06-13,Total Encargos Sociais e Trabalhistas - janeiro/2026,,95.77,,ES,2026-01,True
2026-06-13,Periculosidade/Insalubridade,,%,0.0,ES,2026-01,True
2026-06-13,Total Periculosidade/Insalubridade,,0,0.0,ES,2026-01,True
2026-06-13,Encargos Sociais e Trabalhistas - Média Móvel,,%,0.0,ES,2026-01,True
2026-06-13,Encargos Sociais e Trabalhistas - Média Móvel - Sobre Salário,,94.59,8574678.0,ES,2026-01,True
2026-06-13,Encargos Sociais e Trabalhistas - Média Móvel - Sobre Periculosidade/Insalubridade,,94.59,0.0,ES,2026-01,True
2026-06-13,Total Encargos Sociais e Trabalhistas - Média Móvel,,94.59,8574678.0,ES,2026-01,True
2026-06-13,Encargos Complementares,,%,0.0,ES,2026-01,True
2026-06-13,Alimentação,,53.01,480528.0,ES,2026-01,True
2026-06-13,EPI,,4.15,376087.0,ES,2026-01,True
2026-06-13,Ferramenta,,0,0.0,ES,2026-01,True
2026-06-13,Transporte,,11.45,103786.0,ES,2026-01,True
2026-06-13,Consulta Ocupacional,,0.66,59842.0,ES,2026-01,True
2026-06-13,Total Encargos Complementares,,69.27,6279069.0,ES,2026-01,True
2026-06-13,Encargos Adicionais,,%,0.0,ES,2026-01,True
2026-06-13,Cesta Básica,,0,0.0,ES,2026-01,True
2026-06-13,Assistência Médica,,7.88,714669.0,ES,2026-01,True
2026-06-13,Seguro de Vida,,0.54,49208.0,ES,2026-01,True
2026-06-13,Desgaste Orgânico,,0,0.0,ES,2026-01,True
2026-06-13,Adicional de Confinamento,,0,0.0,ES,2026-01,True
2026-06-13,Total Encargos Adicionais,,8.42,763877.0,ES,2026-01,True
2026-06-13,Encargos Totais,,172.283,15617624.0,ES,2026-01,True
2026-06-13,Custo Total,,UN,246827.0,ES,2026-01,True
2026-06-13,Código,Descrição,Unidade,0.0,ES,2026-01,True
2026-06-13,P9805,Armador,h,1365.0,ES,2026-01,True
2026-06-13,Encargos Sociais e Trabalhistas - janeiro/2026,,%,,ES,2026-01,True
2026-06-13,Grupo A - Encargos Sociais,,UN,,ES,2026-01,True
2026-06-13,Previdência Social,,10,,ES,2026-01,True
2026-06-13,FGTS,,8,,ES,2026-01,True
2026-06-13,Salário Educação,,2.5,,ES,2026-01,True
2026-06-13,SESC ou SESI,,1.5,,ES,2026-01,True
2026-06-13,SENAI / SEBRAE,,1.6,,ES,2026-01,True
2026-06-13,INCRA,,0.2,,ES,2026-01,True
2026-06-13,Seguro Contra Risco e Acidente de Trabalho,,3,,ES,2026-01,True
2026-06-13,SECONCI,,1.05,,ES,2026-01,True
2026-06-13,FAE - Financiamento de Aposentadoria Especial,,0,,ES,2026-01,True
2026-06-13,Total Grupo A,,27.85,,ES,2026-01,True
2026-06-13,Grupo B - Encargos Trabalhistas,,UN,,ES,2026-01,True
2026-06-13,Repouso Semanal Remunerado - Domingos,,18.68823167,,ES,2026-01,True
2026-06-13,Feriados,,5.17263105,,ES,2026-01,True
2026-06-13,Férias Gozadas + 1/3,,6.96787427,,ES,2026-01,True
2026-06-13,Auxílio Enfermidade,,0.96435712,,ES,2026-01,True
2026-06-13,Auxílio Acidente de Trabalho,,0.04409853,,ES,2026-01,True
2026-06-13,Licença Paternidade,,0.08016498,,ES,2026-01,True
2026-06-13,13° Salário,,9.24275658,,ES,2026-01,True
2026-06-13,Faltas Justificadas,,0.7428342,,ES,2026-01,True
2026-06-13,Férias sobre Licença Maternidade,,0.00136031,,ES,2026-01,True
2026-06-13,Reciclagem Tecnológica,,0,,ES,2026-01,True
2026-06-13,Total Grupo B,,41.90430872,,ES,2026-01,True
2026-06-13,Grupo C - Verbas Rescisórias,,UN,,ES,2026-01,True
2026-06-13,Aviso Prévio Indenizado,,3.91135021,,ES,2026-01,True
2026-06-13,Aviso Prévio Trabalhado,,0.09877192,,ES,2026-01,True
2026-06-13,Férias Indenizadas + 1/3,,5.35580116,,ES,2026-01,True
2026-06-13,Depósito por Rescisão Sem Justa Causa,,4.54093788,,ES,2026-01,True
2026-06-13,Indenização Adicional,,0.92854275,,ES,2026-01,True
2026-06-13,Total Grupo C,,14.83540392,,ES,2026-01,True
2026-06-13,Grupo D - Verbas Rescisórias,,UN,,ES,2026-01,True
2026-06-13,Reincidência de A sobre B,,10.74607432,,ES,2026-01,True
2026-06-13,Reincidência de A sobre Aviso Prévio Trabalhado + Reincidência de FGTS sobre Aviso Prévio Indenizado,,0.340416,,ES,2026-01,True
2026-06-13,Total Grupo D,,11.08649032,,ES,2026-01,True
2026-06-13,Total Encargos Sociais e Trabalhistas - janeiro/2026,,95.68,,ES,2026-01,True
2026-06-13,Periculosidade/Insalubridade,,%,0.0,ES,2026-01,True
2026-06-13,Total Periculosidade/Insalubridade,,0,0.0,ES,2026-01,True
2026-06-13,Encargos Sociais e Trabalhistas - Média Móvel,,%,0.0,ES,2026-01,True
2026-06-13,Encargos Sociais e Trabalhistas - Média Móvel - Sobre Salário,,94.57,12908805.0,ES,2026-01,True
2026-06-13,Encargos Sociais e Trabalhistas - Média Móvel - Sobre Periculosidade/Insalubridade,,94.57,0.0,ES,2026-01,True
2026-06-13,Total Encargos Sociais e Trabalhistas - Média Móvel,,94.57,12908805.0,ES,2026-01,True
2026-06-13,Encargos Complementares,,%,0.0,ES,2026-01,True
2026-06-13,Alimentação,,35.2,480528.0,ES,2026-01,True
2026-06-13,EPI,,3.6,491489.0,ES,2026-01,True
2026-06-13,Ferramenta,,0.35,47187.0,ES,2026-01,True
2026-06-13,Transporte,,7.6,103786.0,ES,2026-01,True
2026-06-13,Consulta Ocupacional,,0.41,55458.0,ES,2026-01,True
2026-06-13,Total Encargos Complementares,,47.16,6437274.0,ES,2026-01,True
2026-06-13,Encargos Adicionais,,%,0.0,ES,2026-01,True
2026-06-13,Cesta Básica,,0,0.0,ES,2026-01,True
2026-06-13,Assistência Médica,,5.24,714669.0,ES,2026-01,True
2026-06-13,Seguro de Vida,,0.36,49208.0,ES,2026-01,True
2026-06-13,Desgaste Orgânico,,0,0.0,ES,2026-01,True
2026-06-13,Adicional de Confinamento,,0,0.0,ES,2026-01,True
2026-06-13,Total Encargos Adicionais,,5.6,763877.0,ES,2026-01,True
2026-06-13,Encargos Totais,,147.3257,20109956.0,ES,2026-01,True
2026-06-13,Custo Total,,UN,337599.0,ES,2026-01,True
2026-06-13,Código,Descrição,Unidade,0.0,ES,2026-01,True
2026-06-13,P9806,Auxiliar administrativo - mensalista,mês,20994358.0,ES,2026-01,True
2026-06-13,Encargos Sociais e Trabalhistas - janeiro/2026,,%,,ES,2026-01,True
2026-06-13,Grupo A - Encargos Sociais,,UN,,ES,2026-01,True
2026-06-13,Previdência Social,,10,,ES,2026-01,True
2026-06-13,FGTS,,8,,ES,2026-01,True
2026-06-13,Salário Educação,,2.5,,ES,2026-01,True
2026-06-13,SESC ou SESI,,1.5,,ES,2026-01,True
2026-06-13,SENAI / SEBRAE,,1.6,,ES,2026-01,True
2026-06-13,INCRA,,0.2,,ES,2026-01,True
2026-06-13,Seguro Contra Risco e Acidente de Trabalho,,3,,ES,2026-01,True
2026-06-13,SECONCI,,1,,ES,2026-01,True
2026-06-13,FAE - Financiamento de Aposentadoria Especial,,0,,ES,2026-01,True
2026-06-13,Total Grupo A,,27.8,,ES,2026-01,True
2026-06-13,Grupo B - Encargos Trabalhistas,,UN,,ES,2026-01,True
2026-06-13,Repouso Semanal Remunerado - Domingos,,0,,ES,2026-01,True
2026-06-13,Feriados,,0,,ES,2026-01,True
2026-06-13,Férias Gozadas + 1/3,,7.0909929,,ES,2026-01,True
2026-06-13,Auxílio Enfermidade,,0.96779392,,ES,2026-01,True
2026-06-13,Auxílio Acidente de Trabalho,,0.04414943,,ES,2026-01,True
2026-06-13,Licença Paternidade,,0.03596619,,ES,2026-01,True
2026-06-13,13° Salário,,9.25342425,,ES,2026-01,True
2026-06-13,Faltas Justificadas,,0.74369156,,ES,2026-01,True
2026-06-13,Férias sobre Licença Maternidade,,0.158634,,ES,2026-01,True
2026-06-13,Reciclagem Tecnológica,,0,,ES,2026-01,True
2026-06-13,Total Grupo B,,18.29465224,,ES,2026-01,True
2026-06-13,Grupo C - Verbas Rescisórias,,UN,,ES,2026-01,True
2026-06-13,Aviso Prévio Indenizado,,3.82740651,,ES,2026-01,True
2026-06-13,Aviso Prévio Trabalhado,,0.09665212,,ES,2026-01,True
2026-06-13,Férias Indenizadas + 1/3,,5.2469061,,ES,2026-01,True
2026-06-13,Depósito por Rescisão Sem Justa Causa,,3.78542887,,ES,2026-01,True
2026-06-13,Indenização Adicional,,0.92961445,,ES,2026-01,True
2026-06-13,Total Grupo C,,13.88600805,,ES,2026-01,True
2026-06-13,Grupo D - Verbas Rescisórias,,UN,,ES,2026-01,True
2026-06-13,Reincidência de A sobre B,,4.1605709,,ES,2026-01,True
2026-06-13,Reincidência de A sobre Aviso Prévio Trabalhado + Reincidência de FGTS sobre Aviso Prévio Indenizado,,0.33306181,,ES,2026-01,True
2026-06-13,Total Grupo D,,4.49363271,,ES,2026-01,True
2026-06-13,Total Encargos Sociais e Trabalhistas - janeiro/2026,,64.47,,ES,2026-01,True
2026-06-13,Periculosidade/Insalubridade,,%,0.0,ES,2026-01,True
2026-06-13,Total Periculosidade/Insalubridade,,0,0.0,ES,2026-01,True
2026-06-13,Encargos Sociais e Trabalhistas - Média Móvel,,%,0.0,ES,2026-01,True
2026-06-13,Encargos Sociais e Trabalhistas - Média Móvel - Sobre Salário,,64.25,1348887502.0,ES,2026-01,True
2026-06-13,Encargos Sociais e Trabalhistas - Média Móvel - Sobre Periculosidade/Insalubridade,,64.25,0.0,ES,2026-01,True
2026-06-13,Total Encargos Sociais e Trabalhistas - Média Móvel,,64.25,1348887502.0,ES,2026-01,True
2026-06-13,Encargos Complementares,,%,0.0,ES,2026-01,True
2026-06-13,Alimentação,,41.77,876915598.0,ES,2026-01,True
2026-06-13,EPI,,2.99,62806596.0,ES,2026-01,True
2026-06-13,Ferramenta,,0,0.0,ES,2026-01,True
2026-06-13,Transporte,,9.02,18939913.0,ES,2026-01,True
2026-06-13,Consulta Ocupacional,,0.47,9903414.0,ES,2026-01,True
2026-06-13,Total Encargos Complementares,,54.25,1139024738.0,ES,2026-01,True
2026-06-13,Encargos Adicionais,,%,0.0,ES,2026-01,True
2026-06-13,Cesta Básica,,0,0.0,ES,2026-01,True
2026-06-13,Assistência Médica,,6.21,13042.0,ES,2026-01,True
2026-06-13,Seguro de Vida,,0.43,898.0,ES,2026-01,True
2026-06-13,Desgaste Orgânico,,0,0.0,ES,2026-01,True
2026-06-13,Adicional de Confinamento,,0,0.0,ES,2026-01,True
2026-06-13,Total Encargos Adicionais,,6.64,1394.0,ES,2026-01,True
2026-06-13,Encargos Totais,,125.1437,262731224.0,ES,2026-01,True
